time_s,y_pos_m,z_pos_m,fz_force_sensor_N,fz_force_base_N,adaptive_phi,dynamic_sigma
15.0737,-0.4807,0.630437,-0.0,0.0,-0.018482,0.001
15.0897,-0.48095,0.630175,-0.0,0.0,-0.018532,0.001
15.1057,-0.4812,0.629913,-0.0,0.0,-0.018582,0.001
15.1207,-0.48145,0.629651,-0.0,0.0,-0.018632,0.001
15.1377,-0.4817,0.62939,-0.0,0.0,-0.018682,0.001
15.1537,-0.48195,0.629129,-0.0,0.0,-0.018732,0.001
15.1682,-0.4822,0.628869,-0.0,0.0,-0.018782,0.001
15.1842,-0.48245,0.628609,-0.0,0.0,-0.018832,0.001
15.2012,-0.4827,0.62835,-0.0,0.0,-0.018882,0.001
15.2162,-0.48295,0.628091,-0.0,0.0,-0.018932,0.001
15.2322,-0.4832,0.627832,-0.0,0.0,-0.018982,0.001
15.2483,-0.48345,0.627574,-0.0,0.0,-0.019032,0.001
15.2634,-0.4837,0.627316,-0.0,0.0,-0.019082,0.001
15.2794,-0.48395,0.627059,-0.0,0.0,-0.019132,0.001
15.2944,-0.4842,0.626802,-0.0,0.0,-0.019182,0.001
15.3099,-0.48445,0.626546,-0.0,0.0,-0.019232,0.001
15.3269,-0.4847,0.626289,-0.0,0.0,-0.019282,0.001
15.3429,-0.48495,0.626034,-0.0,0.0,-0.019332,0.001
15.3569,-0.4852,0.625779,-0.0,0.0,-0.019382,0.001
15.3745,-0.48545,0.625524,-0.0,0.0,-0.019432,0.001
15.3885,-0.4857,0.625269,-0.0,0.0,-0.019482,0.001
15.4045,-0.48595,0.625015,-0.0,0.0,-0.019532,0.001
15.4205,-0.4862,0.624762,-0.0,0.0,-0.019582,0.001
15.4365,-0.48645,0.624509,-0.0,0.0,-0.019632,0.001
15.4535,-0.4867,0.624256,-0.0,0.0,-0.019682,0.001
15.469,-0.48695,0.624003,-0.0,0.0,-0.019732,0.001
15.483,-0.4872,0.623752,-0.0,0.0,-0.019782,0.001
15.499,-0.48745,0.6235,-0.0,0.0,-0.019832,0.001
15.517,-0.4877,0.623249,-0.0,0.0,-0.019882,0.001
15.531,-0.48795,0.622998,-0.0,0.0,-0.019932,0.001
15.547,-0.4882,0.622748,-0.0,0.0,-0.019982,0.001
15.5627,-0.48845,0.622498,-0.0,0.0,-0.020032,0.001
15.5777,-0.4887,0.622249,-0.0,0.0,-0.020082,0.001
15.5927,-0.48895,0.622,-0.0,0.0,-0.020132,0.001
15.6079,-0.4892,0.621751,-0.0,0.0,-0.020182,0.001
15.6238,-0.48945,0.621503,-0.0,0.0,-0.020232,0.001
15.6408,-0.4897,0.621255,-0.0,0.0,-0.020282,0.001
15.6559,-0.48995,0.621008,-0.0,0.0,-0.020332,0.001
15.6707,-0.4902,0.620761,-0.0,0.0,-0.020382,0.001
15.6857,-0.49045,0.620514,-0.0,0.0,-0.020432,0.001
15.7008,-0.4907,0.620268,-0.0,0.0,-0.020482,0.001
15.7168,-0.49095,0.620023,-0.0,0.0,-0.020532,0.001
15.7318,-0.4912,0.619777,-0.0,0.0,-0.020582,0.001
15.7478,-0.49145,0.619533,-0.0,0.0,-0.020632,0.001
15.7636,-0.4917,0.619288,-0.0,0.0,-0.020682,0.001
15.7795,-0.49195,0.619044,-0.0,0.0,-0.020732,0.001
15.7948,-0.4922,0.618801,-0.0,0.0,-0.020782,0.001
15.8103,-0.49245,0.618557,-0.0,0.0,-0.020832,0.001
15.8253,-0.4927,0.618315,-0.0,0.0,-0.020882,0.001
15.8413,-0.49295,0.618072,-0.0,0.0,-0.020932,0.001
15.8573,-0.4932,0.61783,-0.0,0.0,-0.020982,0.001
15.8739,-0.49345,0.617589,-0.0,0.0,-0.021032,0.001
15.8879,-0.4937,0.617348,-0.0,0.0,-0.021082,0.001
15.9039,-0.49395,0.617107,-0.0,0.0,-0.021132,0.001
15.9199,-0.4942,0.616867,-0.0,0.0,-0.021182,0.001
15.9359,-0.49445,0.616627,-0.0,0.0,-0.021232,0.001
15.9519,-0.4947,0.616388,-0.0,0.0,-0.021282,0.001
15.967,-0.49495,0.616149,-0.0,0.0,-0.021332,0.001
15.982,-0.4952,0.61591,-0.0,0.0,-0.021382,0.001
15.998,-0.49545,0.615672,-0.0,0.0,-0.021432,0.001
16.015,-0.4957,0.615434,-0.0,0.0,-0.021482,0.001
16.031,-0.49595,0.615197,-0.0,0.0,-0.021532,0.001
16.047,-0.4962,0.61496,-0.0,0.0,-0.021582,0.001
16.0621,-0.49645,0.614723,-0.0,0.0,-0.021632,0.001
16.0781,-0.4967,0.614487,-0.0,0.0,-0.021682,0.001
16.0941,-0.49695,0.614252,-0.0,0.0,-0.021732,0.001
16.1101,-0.4972,0.614016,-0.0,0.0,-0.021782,0.001
16.1271,-0.49745,0.613782,-0.0,0.0,-0.021832,0.001
16.1431,-0.4977,0.613547,-0.0,0.0,-0.021882,0.001
16.1591,-0.49795,0.613313,-0.0,0.0,-0.021932,0.001
16.1733,-0.4982,0.61308,-0.0,0.0,-0.021982,0.001
16.1903,-0.49845,0.612846,-0.0,0.0,-0.022032,0.001
16.2053,-0.4987,0.612614,-0.0,0.0,-0.022082,0.001
16.2203,-0.49895,0.612381,-0.0,0.0,-0.022132,0.001
16.2363,-0.4992,0.61215,-0.0,0.0,-0.022182,0.001
16.2524,-0.49945,0.611918,-0.0,0.0,-0.022232,0.001
16.268,-0.4997,0.611687,-0.0,0.0,-0.022282,0.001
16.284,-0.49995,0.611456,-0.0,0.0,-0.022332,0.001
16.299,-0.5002,0.611226,-0.0,0.0,-0.022382,0.001
16.315,-0.50045,0.610996,-0.0,0.0,-0.022432,0.001
16.329,-0.5007,0.610767,-0.0,0.0,-0.022482,0.001
